,wins,rewards,scores,steps,high_tile
179,1,tensor([6.]),104,473,tensor(1.)
180,0,tensor([-5.]),69,244,tensor(1.)
181,0,tensor([-4.]),39,217,tensor(1.)
182,0,tensor([-5.]),83,328,tensor(1.)
183,0,tensor([-5.]),66,389,tensor(1.)
184,0,tensor([-5.]),71,377,tensor(1.)
185,0,tensor([-5.]),70,420,tensor(1.)
186,0,tensor([-5.]),71,496,tensor(1.)
187,0,tensor([-5.]),75,384,tensor(1.)
188,0,tensor([-4.]),48,348,tensor(1.)
189,0,tensor([-4.]),59,802,tensor(1.)
190,1,tensor([6.]),127,1627,tensor(1.)
191,0,tensor([-4.]),41,177,tensor(1.)
192,0,tensor([-4.]),44,404,tensor(1.)
193,0,tensor([-5.]),58,356,tensor(1.)
194,0,tensor([-5.]),105,638,tensor(1.)
195,1,tensor([6.]),98,1248,tensor(1.)
196,0,tensor([-5.]),116,2281,tensor(1.)
197,0,tensor([-5.]),86,1982,tensor(1.)
198,0,tensor([-4.]),35,733,tensor(1.)
199,0,tensor([-5.]),80,1202,tensor(1.)
200,0,tensor([-5.]),58,1860,tensor(1.)
201,0,tensor([-5.]),82,2760,tensor(1.)
202,0,tensor([-5.]),78,1318,tensor(1.)
203,0,tensor([-4.]),71,2045,tensor(1.)
204,0,tensor([-5.]),96,2265,tensor(1.)
205,0,tensor([-5.]),56,1226,tensor(1.)
206,0,tensor([-5.]),84,2377,tensor(1.)
207,0,tensor([-4.]),40,545,tensor(1.)
208,0,tensor([-3.]),16,1016,tensor(1.)
209,0,tensor([-5.]),101,2215,tensor(1.)
210,1,tensor([6.]),113,2491,tensor(1.)
211,0,tensor([-4.]),43,925,tensor(1.)
212,0,tensor([-5.]),91,4606,tensor(1.)
